datum;wahl;ags;gebiet-nr_x;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;SPD 1;SPD 2;CDU 1;CDU 2;Grüne 1;Grüne 2;FDP 1;FDP 2;AfD 1;AfD 2;Die Linke 1;Die Linke 2;FW 1;FW 2;Tier 1;Tier 2;PARTEI 1;PARTEI 2;Volt 1;Volt 2;Hum 1;Hum 2;MLPD 1;MLPD 2;BD 1;BD 2;BSW 1;BSW 2;EMRE;F15;SPD 1%;SPD 2%;CDU 1%;CDU 2%;Grüne 1%;Grüne 2%;FDP 1%;FDP 2%;AfD 1%;AfD 2%;Die Linke 1%;Die Linke 2%;FW 1%;FW 2%;Tier 1%;Tier 2%;PARTEI 1%;PARTEI 2%;Volt 1%;Volt 2%;Hum 1%;Hum 2%;MLPD 1%;MLPD 2%;BD 1%;BD 2%;BSW 1%;BSW 2%;gebiet-nr_y;wk_name
23.02.2025;Bundestagswahl;6412000;91904;919-04;1;1;0;0;0;0;378;378;2;376;3;375;101;79;83;78;53;50;9;11;62;60;45;50;5;5;;6;10;5;8;4;;1;0;0;;0;;26;;;26.86;21.07;22.07;20.8;14.1;13.33;2.39;2.93;16.49;16.0;11.97;13.33;1.33;1.33;;1.6;2.66;1.33;2.13;1.07;;0.27;0.0;0.0;;0.0;;6.93;91904;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;91905;919-05;1;1;0;0;0;0;378;378;6;372;3;375;107;78;84;77;44;54;21;23;51;51;43;51;7;6;;7;5;3;10;5;;0;0;0;;0;;20;;;28.76;20.8;22.58;20.53;11.83;14.4;5.65;6.13;13.71;13.6;11.56;13.6;1.88;1.6;;1.87;1.34;0.8;2.69;1.33;;0.0;0.0;0.0;;0.0;;5.33;91905;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92001;920-01;1;1;0;0;0;0;661;661;3;658;1;660;171;114;167;167;131;145;23;27;56;45;83;105;6;4;;7;9;5;11;13;;2;1;0;;0;;26;;;25.99;17.27;25.38;25.3;19.91;21.97;3.5;4.09;8.51;6.82;12.61;15.91;0.91;0.61;;1.06;1.37;0.76;1.67;1.97;;0.3;0.15;0.0;;0.0;;3.94;92001;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92002;920-02;1;1;0;0;0;0;423;423;2;421;2;421;121;71;103;111;99;106;9;18;22;20;40;58;7;6;;6;7;1;11;6;;0;2;0;;1;;17;;;28.74;16.86;24.47;26.37;23.52;25.18;2.14;4.28;5.23;4.75;9.5;13.78;1.66;1.43;;1.43;1.66;0.24;2.61;1.43;;0.0;0.48;0.0;;0.24;;4.04;92002;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92003;920-03;1;1;0;0;0;0;544;544;4;540;3;541;160;105;104;95;109;137;10;13;53;57;62;83;7;6;;10;10;5;24;11;;0;1;0;;0;;19;;;29.63;19.41;19.26;17.56;20.19;25.32;1.85;2.4;9.81;10.54;11.48;15.34;1.3;1.11;;1.85;1.85;0.92;4.44;2.03;;0.0;0.19;0.0;;0.0;;3.51;92003;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92004;920-04;1;1;0;0;0;0;657;657;4;653;1;656;166;105;132;127;151;161;18;26;34;32;100;139;11;5;;11;19;9;20;19;;0;2;1;;0;;21;;;25.42;16.01;20.21;19.36;23.12;24.54;2.76;3.96;5.21;4.88;15.31;21.19;1.68;0.76;;1.68;2.91;1.37;3.06;2.9;;0.0;0.31;0.15;;0.0;;3.2;92004;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92005;920-05;1;1;0;0;0;0;605;605;5;600;1;604;131;97;159;164;130;151;25;18;48;48;74;87;4;3;;5;8;1;19;8;;0;2;0;;1;;21;;;21.83;16.06;26.5;27.15;21.67;25.0;4.17;2.98;8.0;7.95;12.33;14.4;0.67;0.5;;0.83;1.33;0.17;3.17;1.32;;0.0;0.33;0.0;;0.17;;3.48;92005;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92101;921-01;1;1;0;0;0;0;628;628;2;626;1;627;160;119;181;166;100;100;26;31;51;48;88;112;5;5;;10;7;5;5;5;;0;3;1;;1;;24;;;25.56;18.98;28.91;26.48;15.97;15.95;4.15;4.94;8.15;7.66;14.06;17.86;0.8;0.8;;1.59;1.12;0.8;0.8;0.8;;0.0;0.48;0.16;;0.16;;3.83;92101;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92102;921-02;1;1;0;0;0;0;454;454;2;452;1;453;124;92;155;132;72;84;27;40;25;26;35;43;4;4;;2;4;3;6;7;;0;0;0;;1;;19;;;27.43;20.31;34.29;29.14;15.93;18.54;5.97;8.83;5.53;5.74;7.74;9.49;0.88;0.88;;0.44;0.88;0.66;1.33;1.55;;0.0;0.0;0.0;;0.22;;4.19;92102;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92201;922-01;1;1;0;0;0;0;521;521;7;514;3;518;145;121;161;146;80;95;13;23;55;51;35;36;5;3;;6;7;1;10;4;;0;3;1;;0;;31;;;28.21;23.36;31.32;28.19;15.56;18.34;2.53;4.44;10.7;9.85;6.81;6.95;0.97;0.58;;1.16;1.36;0.19;1.95;0.77;;0.0;0.58;0.19;;0.0;;5.98;92201;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92202;922-02;1;1;0;0;0;0;671;671;5;666;1;670;178;138;220;209;126;129;22;35;48;47;45;55;11;6;;10;4;4;11;12;;0;1;0;;0;;25;;;26.73;20.6;33.03;31.19;18.92;19.25;3.3;5.22;7.21;7.01;6.76;8.21;1.65;0.9;;1.49;0.6;0.6;1.65;1.79;;0.0;0.15;0.0;;0.0;;3.73;92202;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92203;922-03;1;1;0;0;0;0;341;341;1;340;1;340;109;80;93;86;59;76;9;9;19;22;33;34;6;3;;4;4;1;8;5;;1;0;0;;0;;19;;;32.06;23.53;27.35;25.29;17.35;22.35;2.65;2.65;5.59;6.47;9.71;10.0;1.76;0.88;;1.18;1.18;0.29;2.35;1.47;;0.29;0.0;0.0;;0.0;;5.59;92203;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92204;922-04;1;1;0;0;0;0;688;688;3;685;2;686;178;122;193;183;155;170;25;36;44;44;67;71;9;5;;8;6;5;7;5;;0;1;1;;0;;36;;;25.99;17.78;28.18;26.68;22.63;24.78;3.65;5.25;6.42;6.41;9.78;10.35;1.31;0.73;;1.17;0.88;0.73;1.02;0.73;;0.0;0.15;0.15;;0.0;;5.25;92204;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92205;922-05;1;1;0;0;0;0;515;515;4;511;2;513;153;115;162;146;71;80;14;16;53;52;45;62;2;5;;6;2;0;9;7;;1;0;0;;0;;23;;;29.94;22.42;31.7;28.46;13.89;15.59;2.74;3.12;10.37;10.14;8.81;12.09;0.39;0.97;;1.17;0.39;0.0;1.76;1.36;;0.19;0.0;0.0;;0.0;;4.48;92205;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92401;924-01;1;1;0;0;0;0;404;404;2;402;1;403;133;108;88;82;31;43;8;7;57;59;60;60;10;3;;6;8;2;7;6;;0;0;0;;0;;27;;;33.08;26.8;21.89;20.35;7.71;10.67;1.99;1.74;14.18;14.64;14.93;14.89;2.49;0.74;;1.49;1.99;0.5;1.74;1.49;;0.0;0.0;0.0;;0.0;;6.7;92401;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92402;924-02;1;1;0;0;0;0;333;333;5;328;0;333;91;62;86;87;42;54;10;13;56;46;26;34;5;4;;8;3;1;9;6;;0;0;0;;1;;17;;;27.74;18.62;26.22;26.13;12.8;16.22;3.05;3.9;17.07;13.81;7.93;10.21;1.52;1.2;;2.4;0.91;0.3;2.74;1.8;;0.0;0.0;0.0;;0.3;;5.11;92402;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92403;924-03;1;1;0;0;0;0;693;693;6;687;4;689;178;126;182;169;144;150;25;29;51;56;61;93;15;10;;6;6;3;24;12;;2;1;1;;1;;31;;;25.91;18.29;26.49;24.53;20.96;21.77;3.64;4.21;7.42;8.13;8.88;13.5;2.18;1.45;;0.87;0.87;0.44;3.49;1.74;;0.29;0.15;0.15;;0.15;;4.5;92403;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92404;924-04;1;1;0;0;0;0;494;494;6;488;0;494;124;86;133;123;108;104;16;26;37;34;47;78;8;3;;7;8;2;7;12;;0;0;0;;0;;19;;;25.41;17.41;27.25;24.9;22.13;21.05;3.28;5.26;7.58;6.88;9.63;15.79;1.64;0.61;;1.42;1.64;0.4;1.43;2.43;;0.0;0.0;0.0;;0.0;;3.85;92404;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92405;924-05;1;1;0;0;0;0;564;564;2;562;2;562;149;111;175;161;102;119;15;21;39;41;58;65;9;2;;7;1;1;14;8;;1;0;0;;2;;23;;;26.51;19.75;31.14;28.65;18.15;21.17;2.67;3.74;6.94;7.3;10.32;11.57;1.6;0.36;;1.25;0.18;0.18;2.49;1.42;;0.18;0.0;0.0;;0.36;;4.09;92405;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92501;925-01;1;1;0;0;0;0;492;492;8;484;3;489;126;96;149;132;50;65;16;22;64;62;60;65;5;3;;10;6;4;7;4;;0;1;0;;0;;26;;;26.03;19.63;30.79;26.99;10.33;13.29;3.31;4.5;13.22;12.68;12.4;13.29;1.03;0.61;;2.04;1.24;0.82;1.45;0.82;;0.0;0.21;0.0;;0.0;;5.32;92501;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92502;925-02;1;1;0;0;0;0;617;617;5;612;2;615;192;144;203;194;68;94;16;27;59;57;47;48;7;5;;10;5;3;14;11;;0;1;0;;1;;21;;;31.37;23.41;33.17;31.54;11.11;15.28;2.61;4.39;9.64;9.27;7.68;7.8;1.14;0.81;;1.63;0.82;0.49;2.29;1.79;;0.0;0.16;0.0;;0.16;;3.41;92502;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92503;925-03;1;1;0;0;0;0;738;738;4;734;3;735;184;115;177;172;156;188;37;42;59;60;77;99;9;6;;4;11;6;23;13;;1;1;0;;1;;28;;;25.07;15.65;24.11;23.4;21.25;25.58;5.04;5.71;8.04;8.16;10.49;13.47;1.23;0.82;;0.54;1.5;0.82;3.13;1.77;;0.14;0.14;0.0;;0.14;;3.81;92503;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92504;925-04;1;1;0;0;0;0;396;396;6;390;1;395;100;77;115;105;84;100;15;21;26;28;32;31;4;3;;5;7;5;6;1;;1;1;0;;0;;18;;;25.64;19.49;29.49;26.58;21.54;25.32;3.85;5.32;6.67;7.09;8.21;7.85;1.03;0.76;;1.27;1.79;1.27;1.54;0.25;;0.25;0.26;0.0;;0.0;;4.56;92504;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92601;926-01;1;1;0;0;0;0;710;710;8;702;6;704;166;119;181;177;173;172;31;35;56;58;72;96;8;3;;7;3;2;11;8;;0;1;0;;0;;27;;;23.65;16.9;25.78;25.14;24.64;24.43;4.42;4.97;7.98;8.24;10.26;13.64;1.14;0.43;;0.99;0.43;0.28;1.57;1.14;;0.0;0.14;0.0;;0.0;;3.84;92601;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92602;926-02;1;1;0;0;0;0;781;781;3;778;3;778;189;147;220;212;182;199;36;40;57;50;66;71;6;6;;0;6;4;14;10;;1;2;3;;1;;34;;;24.29;18.89;28.28;27.25;23.39;25.58;4.63;5.14;7.33;6.43;8.48;9.13;0.77;0.77;;0.0;0.77;0.51;1.8;1.29;;0.13;0.26;0.39;;0.13;;4.37;92602;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92603;926-03;1;1;0;0;0;0;484;484;3;481;0;484;143;101;106;99;79;86;22;19;37;38;68;77;4;1;;7;9;3;10;10;;0;3;1;;0;;42;;;29.73;20.87;22.04;20.45;16.42;17.77;4.57;3.93;7.69;7.85;14.14;15.91;0.83;0.21;;1.45;1.87;0.62;2.08;2.07;;0.0;0.62;0.21;;0.0;;8.68;92603;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92604;926-04;1;1;0;0;0;0;606;606;3;603;4;602;150;120;200;194;127;132;22;32;27;33;49;56;5;1;;5;6;4;17;8;;1;0;0;;1;;15;;;24.88;19.93;33.17;32.23;21.06;21.93;3.65;5.32;4.48;5.48;8.13;9.3;0.83;0.17;;0.83;1.0;0.66;2.82;1.33;;0.17;0.0;0.0;;0.17;;2.49;92604;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92701;927-01;1;1;0;0;0;0;685;685;5;680;1;684;136;107;275;246;138;142;33;53;31;35;41;63;3;2;;1;6;4;16;11;;0;1;0;;0;;20;;;20.0;15.64;40.44;35.96;20.29;20.76;4.85;7.75;4.56;5.12;6.03;9.21;0.44;0.29;;0.15;0.88;0.58;2.35;1.61;;0.0;0.15;0.0;;0.0;;2.92;92701;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92702;927-02;1;1;0;0;0;0;889;889;1;888;0;889;165;112;345;315;196;211;42;61;39;44;67;96;5;1;;6;8;4;18;13;;1;3;0;;2;;23;;;18.58;12.6;38.85;35.43;22.07;23.73;4.73;6.86;4.39;4.95;7.55;10.8;0.56;0.11;;0.67;0.9;0.45;2.03;1.46;;0.11;0.34;0.0;;0.22;;2.59;92702;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92703;927-03;1;1;0;0;0;0;655;655;2;653;0;655;177;120;181;173;145;165;28;40;26;31;66;86;6;5;;4;7;1;16;14;;3;1;0;;0;;13;;;27.11;18.32;27.72;26.41;22.21;25.19;4.29;6.11;3.98;4.73;10.11;13.13;0.92;0.76;;0.61;1.07;0.15;2.45;2.14;;0.46;0.15;0.0;;0.0;;1.98;92703;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92704;927-04;1;1;0;0;0;0;635;635;4;631;2;633;149;100;217;192;130;155;35;50;26;28;48;71;5;1;;8;12;8;9;8;;0;0;0;;0;;12;;;23.61;15.8;34.39;30.33;20.6;24.49;5.55;7.9;4.12;4.42;7.61;11.22;0.79;0.16;;1.26;1.9;1.26;1.43;1.26;;0.0;0.0;0.0;;0.0;;1.9;92704;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92705;927-05;1;1;0;0;0;0;586;586;6;580;2;584;141;102;167;161;115;118;30;41;30;32;62;82;10;3;;10;15;8;10;7;;1;0;0;;0;;19;;;24.31;17.47;28.79;27.57;19.83;20.21;5.17;7.02;5.17;5.48;10.69;14.04;1.72;0.51;;1.71;2.59;1.37;1.72;1.2;;0.17;0.0;0.0;;0.0;;3.25;92705;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92706;927-06;1;1;0;0;0;0;484;484;2;482;1;483;103;78;155;145;93;105;24;29;31;32;46;46;5;3;;3;6;3;19;13;;0;0;0;;1;;25;;;21.37;16.15;32.16;30.02;19.29;21.74;4.98;6.0;6.43;6.63;9.54;9.52;1.04;0.62;;0.62;1.24;0.62;3.94;2.69;;0.0;0.0;0.0;;0.21;;5.18;92706;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92801;928-01;1;1;0;0;0;0;929;929;8;921;1;928;234;161;312;299;178;207;44;60;41;46;67;83;10;5;;8;13;3;22;21;;0;0;0;;2;;33;;;25.41;17.35;33.88;32.22;19.33;22.31;4.78;6.47;4.45;4.96;7.27;8.94;1.09;0.54;;0.86;1.41;0.32;2.39;2.26;;0.0;0.0;0.0;;0.22;;3.56;92801;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92802;928-02;1;1;0;0;0;0;877;877;6;871;2;875;225;143;260;238;188;220;33;53;43;41;77;110;12;3;;5;10;3;19;16;;1;4;0;;2;;40;;;25.83;16.34;29.85;27.2;21.58;25.14;3.79;6.06;4.94;4.69;8.84;12.57;1.38;0.34;;0.57;1.15;0.34;2.18;1.83;;0.11;0.46;0.0;;0.23;;4.57;92802;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92803;928-03;1;1;0;0;0;0;841;841;2;839;2;839;213;158;226;198;195;218;39;60;44;42;82;99;7;4;;5;11;3;21;19;;0;1;0;;1;;32;;;25.39;18.83;26.94;23.6;23.24;25.98;4.65;7.15;5.24;5.01;9.77;11.8;0.83;0.48;;0.6;1.31;0.36;2.5;2.26;;0.0;0.12;0.0;;0.12;;3.81;92803;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92804;928-04;1;1;0;0;0;0;499;499;1;498;1;498;124;79;144;135;98;108;24;31;42;43;34;55;8;3;;10;7;5;14;7;;0;3;0;;1;;21;;;24.9;15.86;28.92;27.11;19.68;21.69;4.82;6.22;8.43;8.63;6.83;11.04;1.61;0.6;;2.01;1.41;1.0;2.81;1.41;;0.0;0.6;0.0;;0.2;;4.22;92804;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92901;929-01;1;1;0;0;0;0;591;591;7;584;0;591;144;132;126;120;123;104;27;31;46;47;72;94;6;6;;14;13;7;23;13;;1;1;0;2.0;1;;21;1.0;;24.66;22.34;21.58;20.3;21.06;17.6;4.62;5.25;7.88;7.95;12.33;15.91;1.03;1.02;;2.37;2.23;1.18;3.94;2.2;;0.17;0.17;0.0;0.34;0.17;;3.55;92901;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92902;929-02;1;1;0;0;0;0;553;553;4;549;2;551;124;115;141;136;132;108;12;18;35;38;73;103;5;1;;5;5;2;21;12;;0;1;0;0.0;0;;13;0.0;;22.59;20.87;25.68;24.68;24.04;19.6;2.19;3.27;6.38;6.9;13.3;18.69;0.91;0.18;;0.91;0.91;0.36;3.83;2.18;;0.0;0.18;0.0;0.0;0.0;;2.36;92902;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92903;929-03;1;1;0;0;0;0;364;364;1;363;0;364;72;70;85;78;128;95;9;14;18;24;33;63;1;1;;0;6;3;10;4;;0;0;0;1.0;0;;12;0.0;;19.83;19.23;23.42;21.43;35.26;26.1;2.48;3.85;4.96;6.59;9.09;17.31;0.28;0.27;;0.0;1.65;0.82;2.75;1.1;;0.0;0.0;0.0;0.28;0.0;;3.3;92903;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;92904;929-04;1;1;0;0;0;0;440;440;3;437;3;437;113;93;96;89;104;89;13;17;39;38;40;58;4;1;;2;4;3;19;7;;0;1;0;3.0;2;;38;1.0;;25.86;21.28;21.97;20.37;23.8;20.37;2.97;3.89;8.92;8.7;9.15;13.27;0.92;0.23;;0.46;0.92;0.69;4.35;1.6;;0.0;0.23;0.0;0.69;0.46;;8.7;92904;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93001;930-01;1;1;0;0;0;0;738;738;2;736;2;736;145;131;212;190;190;157;30;39;66;67;57;82;16;15;;7;6;3;10;13;;0;1;0;1.0;1;;31;2.0;;19.7;17.8;28.8;25.82;25.82;21.33;4.08;5.3;8.97;9.1;7.74;11.14;2.17;2.04;;0.95;0.82;0.41;1.36;1.77;;0.0;0.14;0.0;0.14;0.14;;4.21;93001;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93002;930-02;1;1;0;0;0;0;556;556;2;554;4;552;125;105;165;160;109;86;22;34;53;48;55;68;12;6;;8;5;5;6;6;;0;0;0;0.0;0;;26;2.0;;22.56;19.02;29.78;28.99;19.68;15.58;3.97;6.16;9.57;8.7;9.93;12.32;2.17;1.09;;1.45;0.9;0.91;1.08;1.09;;0.0;0.0;0.0;0.0;0.0;;4.71;93002;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93003;930-03;1;1;0;0;0;0;330;330;3;327;1;329;67;65;92;87;95;78;16;22;18;18;25;35;1;1;;4;2;0;10;6;;0;1;0;0.0;0;;13;0.0;;20.49;19.76;28.13;26.44;29.05;23.71;4.89;6.69;5.5;5.47;7.65;10.64;0.31;0.3;;1.22;0.61;0.0;3.06;1.82;;0.0;0.31;0.0;0.0;0.0;;3.95;93003;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93004;930-04;1;1;0;0;0;0;671;671;1;670;1;670;111;102;179;156;209;154;22;36;45;46;56;98;14;14;;5;14;6;15;17;;2;0;0;2.0;0;;34;3.0;;16.57;15.22;26.72;23.28;31.19;22.99;3.28;5.37;6.72;6.87;8.36;14.63;2.09;2.09;;0.75;2.09;0.9;2.24;2.54;;0.3;0.0;0.0;0.3;0.0;;5.07;93004;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93101;931-01;1;1;0;0;0;0;513;513;5;508;6;507;120;104;129;127;111;84;15;20;62;57;43;66;6;3;;4;2;3;9;11;;1;4;0;1.0;0;;27;6.0;;23.62;20.51;25.39;25.05;21.85;16.57;2.95;3.94;12.2;11.24;8.46;13.02;1.18;0.59;;0.79;0.39;0.59;1.77;2.17;;0.2;0.79;0.0;0.2;0.0;;5.33;93101;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93102;931-02;1;1;0;0;0;0;318;318;8;310;7;311;69;58;71;73;86;74;15;21;41;41;20;33;0;0;;1;1;1;7;3;;0;0;0;0.0;0;;6;0.0;;22.26;18.65;22.9;23.47;27.74;23.79;4.84;6.75;13.23;13.18;6.45;10.61;0.0;0.0;;0.32;0.32;0.32;2.26;0.96;;0.0;0.0;0.0;0.0;0.0;;1.93;93102;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93201;932-01;1;1;0;0;0;0;780;780;6;774;7;773;151;136;273;263;176;141;30;35;56;59;50;78;14;8;;5;10;8;12;6;;0;0;0;1.0;0;;34;1.0;;19.51;17.59;35.27;34.02;22.74;18.24;3.88;4.53;7.24;7.63;6.46;10.09;1.81;1.03;;0.65;1.29;1.03;1.55;0.78;;0.0;0.0;0.0;0.13;0.0;;4.4;93201;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93301;933-01;1;1;0;0;0;0;608;608;5;603;5;603;175;165;125;115;93;75;16;14;64;67;91;94;14;11;;9;7;3;14;9;;1;0;0;3.0;0;;40;1.0;;29.02;27.36;20.73;19.07;15.42;12.44;2.65;2.32;10.61;11.11;15.09;15.59;2.32;1.82;;1.49;1.16;0.5;2.32;1.49;;0.17;0.0;0.0;0.5;0.0;;6.63;93301;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93401;934-01;1;1;0;0;0;0;378;378;4;374;3;375;76;71;108;99;92;76;18;26;29;31;29;39;2;2;;5;4;3;11;4;;0;0;0;3.0;3;;16;2.0;;20.32;18.93;28.88;26.4;24.6;20.27;4.81;6.93;7.75;8.27;7.75;10.4;0.53;0.53;;1.33;1.07;0.8;2.94;1.07;;0.0;0.0;0.0;0.8;0.8;;4.27;93401;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93402;934-02;1;1;0;0;0;0;649;649;7;642;8;641;142;129;194;185;149;136;18;22;57;57;46;57;10;7;;17;16;7;7;5;;0;1;0;2.0;1;;18;0.0;;22.12;20.12;30.22;28.86;23.21;21.22;2.8;3.43;8.88;8.89;7.17;8.89;1.56;1.09;;2.65;2.49;1.09;1.09;0.78;;0.0;0.16;0.0;0.31;0.16;;2.81;93402;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93403;934-03;1;1;0;0;0;0;613;613;5;608;1;612;102;110;226;204;151;126;20;42;36;41;40;48;5;3;;5;6;3;18;19;;1;1;0;2.0;2;;8;1.0;;16.78;17.97;37.17;33.33;24.84;20.59;3.29;6.86;5.92;6.7;6.58;7.84;0.82;0.49;;0.82;0.99;0.49;2.96;3.1;;0.16;0.16;0.0;0.33;0.33;;1.31;93403;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93501;935-01;1;1;0;0;0;0;501;501;5;496;3;498;101;83;146;132;101;91;10;17;49;50;59;54;5;4;;7;5;4;14;12;;0;1;1;4.0;2;;41;1.0;;20.36;16.67;29.44;26.51;20.36;18.27;2.02;3.41;9.88;10.04;11.9;10.84;1.01;0.8;;1.41;1.01;0.8;2.82;2.41;;0.0;0.2;0.2;0.81;0.4;;8.23;93501;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93502;935-02;1;1;0;0;0;0;276;276;1;275;1;275;49;45;67;65;77;50;10;10;35;38;19;37;4;2;;5;3;1;7;5;;0;0;0;2.0;1;;16;2.0;;17.82;16.36;24.36;23.64;28.0;18.18;3.64;3.64;12.73;13.82;6.91;13.45;1.45;0.73;;1.82;1.09;0.36;2.55;1.82;;0.0;0.0;0.0;0.73;0.36;;5.82;93502;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93503;935-03;1;1;0;0;0;0;339;339;6;333;2;337;90;77;95;89;52;40;13;14;21;25;40;53;11;4;;4;2;3;9;5;;2;0;0;0.0;0;;21;0.0;;27.03;22.85;28.53;26.41;15.62;11.87;3.9;4.15;6.31;7.42;12.01;15.73;3.3;1.19;;1.19;0.6;0.89;2.7;1.48;;0.59;0.0;0.0;0.0;0.0;;6.23;93503;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93504;935-04;1;1;0;0;0;0;479;479;5;474;2;477;111;87;149;154;79;65;14;17;57;55;42;55;6;3;;9;7;2;6;6;;0;1;0;1.0;2;;22;1.0;;23.42;18.24;31.43;32.29;16.67;13.63;2.95;3.56;12.03;11.53;8.86;11.53;1.27;0.63;;1.89;1.48;0.42;1.27;1.26;;0.0;0.21;0.0;0.21;0.42;;4.61;93504;Messe Frankfurt GmbH Briefwahlauszählung
23.02.2025;Bundestagswahl;6412000;93601;936-01;1;1;0;0;0;0;439;439;3;436;4;435;108;67;126;110;82;97;10;25;39;44;41;61;8;2;;3;8;3;14;6;;1;0;0;;1;;15;;;24.77;15.4;28.9;25.29;18.81;22.3;2.29;5.75;8.94;10.11;9.4;14.02;1.83;0.46;;0.69;1.83;0.69;3.21;1.38;;0.23;0.0;0.0;;0.23;;3.45;93601;Messe Frankfurt GmbH Briefwahlauszählung
